CaseNumber,Initial_Response_SLA_Violated__c
02129321,False
02129343,False
02129352,False
02129354,False
02129357,False
02129365,False
02129373,False
02129377,True
02129411,False
02129417,False
02129428,False
02129432,False
02129434,False
02129457,False
02129490,False
02129494,False
02129496,False
02129504,False
02129508,False
02129509,False
02129512,False
02129537,False
02129542,False
02129548,False
02129559,True
02129569,False
02129576,False
02129580,False
02129588,False
02129589,False
02129597,True
02129599,False
02129610,False
02129612,False
02129618,False
02129620,False
02129633,False
02129634,False
02129658,False
02129677,False
02129722,False
02129739,False
02129750,False
02129760,False
02129765,False
02129774,False
02129793,False
02129811,False
02129812,False
02129817,False
02129839,False
02129864,False
02129866,False
02129867,False
02129874,False
02129878,False
02129884,False
02129894,False
02129903,False
02129917,False
02129929,False
02129956,False
02129957,False
02129964,False
02129974,False
02129997,False
02130037,False
02130041,False
02130046,False
02130045,False
02130069,False
02130076,False
02130077,False
02130078,False
02130082,True
02130087,False
02130099,False
02130117,False
02130120,False
02130135,False
02130140,False
02130142,False
02130143,False
02130144,False
02130148,False
02130149,False
02130154,False
02130155,False
02130173,True
02130176,False
02130180,False
02130192,False
02130226,False
02130248,False
02130256,False
02130268,False
02130280,False
02130287,False
02130300,False
02130305,False
02130315,False
02130325,False
02130328,False
02130329,False
02130336,False
02130339,False
02130343,False
02130345,False
02130353,False
02130365,False
02130384,False
02130392,False
02130394,False
02130400,False
02130415,False
02130421,False
02130422,False
02130424,False
02130432,False
02130497,False
02130521,False
02130524,False
02130533,False
02130548,False
02130569,False
02130580,False
02130605,False
02130634,False
02130635,False
02130641,False
02130642,False
02130663,False
02130672,False
02130693,False
02130695,False
02130725,False
02130735,False
02130750,False
02130762,False
02130774,False
02130776,False
02130803,False
02130805,False
02130816,False
02130823,False
02130838,False
02130840,False
02130846,False
02130849,False
02130860,False
02130864,False
02130871,False
02130873,False
02130887,False
02130888,False
02130889,False
02130891,False
02130898,False
02130901,False
02130905,False
02130913,False
02130916,False
02130933,False
02130934,True
02130936,False
02130940,False
02130944,True
02130945,True
02130946,False
02130950,False
02130960,False
02130966,False
02130970,False
02130978,True
02130985,False
02131008,False
02131009,False
02131010,False
02131011,False
02131015,False
02131023,False
02131024,False
02131027,False
02131029,False
02131033,False
02131036,False
02131042,False
02131054,False
02131074,False
02131075,False
02131076,False
02131086,False
02131099,False
02131126,False
02131151,False
02131153,False
02131177,False
02131183,False
02131185,False
02131194,False
02131196,False
02131207,False
02131208,False
02131248,False
02131257,False
02131259,False
02131262,False
02131266,False
02131277,True
02131286,False
02131289,False
02131301,False
02131307,False
02131308,False
02131309,False
02131310,False
02131312,False
02131313,False
02131334,False
02131335,False
02131346,False
02131352,False
02131354,False
02131366,False
02131369,False
02131372,False
02131377,False
02131379,False
02131380,False
02131393,False
02131401,False
02131413,False
02131432,False
02131488,False
02131489,False
02131498,False
02131505,True
02131508,False
02131528,False
02131538,False
02131541,False
02131551,False
02131559,False
02131562,False
02131566,False
02131570,False
02131577,False
02131581,False
02131583,False
02131594,False
02131597,False
02131599,False
02131607,False
02131608,False
02131611,False
02131615,False
02131627,False
02131636,False
02131638,False
02131639,False
02131645,False
02131655,False
02131685,False
02131691,False
02131698,False
02131699,False
02131704,False
02131709,False
02131715,False
02131718,True
02131733,False
02131738,True
02131760,False
02131761,False
02131762,False
02131769,False
02131779,False
02131789,False
02131793,False
02131806,True
02131807,False
02131814,False
02131816,False
02131818,True
02131833,False
02131837,False
02131845,False
02131855,False
02131856,False
02131857,True
02131864,True
02131939,False
02131974,False
02132003,False
02132014,False
02132023,False
02132033,False
02132062,False
02132069,False
02132078,False
02132080,False
02132084,False
02132088,False
02132090,False
02132094,False
02132104,False
02132110,False
02132122,False
02132124,False
02132126,True
02132156,False
02132161,False
02132173,False
02132176,False
02132178,False
02132187,False
02132194,False
02132195,False
02132209,False
02132222,False
02132228,False
02132239,False
02132240,False
02132253,False
02132281,False
02132287,False
02132299,False
02132306,False
02132309,False
02132315,False
02132317,False
02132319,False
02132340,False
02132341,True
02132344,True
02132346,False
02132357,False
02132359,False
02132373,False
02132384,False
02132393,False
02132404,False
02132414,False
02132417,False
02132426,False
02132433,False
02132435,False
02132437,False
02132447,False
02132458,False
02132462,False
02132464,False
02132469,False
02132474,False
02132476,False
02132480,False
02132482,False
02132486,False
02132489,False
02132490,False
02132494,False
02132496,False
02132497,False
02132504,False
02132506,False
02132517,False
02132520,False
02132523,False
02132534,False
02132543,False
02132546,False
02132559,False
02132563,False
02132564,False
02132568,False
02132577,False
02132582,False
02132589,False
02132598,False
02132632,False
02132645,False
02132664,False
02132665,False
02132674,False
02132675,False
02132677,False
02132679,False
02132689,False
02132701,False
02132710,False
02132713,False
02132716,False
02132722,False
02132723,False
02132730,False
02132746,False
02132749,False
02132755,False
02132756,False
02132761,False
02132766,False
02132771,False
02132774,False
02132784,False
02132794,False
02132795,False
02132804,False
02132806,False
02132816,False
02132820,False
02132823,False
02132827,False
02132830,False
02132847,False
02132848,False
02132864,False
02132870,False
02132875,False
02132876,False
02132880,False
02132888,False
02132889,False
02132915,False
02132920,False
02132921,False
02132924,False
02132936,False
02132964,False
02132982,False
02132983,False
02132987,False
02132993,False
02133007,False
02133008,False
02133010,False
02133011,False
02133025,False
02133029,False
02133031,False
02133045,False
02133047,False
02133050,False
02133061,False
02133065,False
02133067,False
02133077,False
02133087,False
02133093,False
02133099,False
02133104,False
02133109,False
02133110,False
02133118,False
02133119,False
02133124,False
02133128,False
02133140,False
02133142,False
02133143,False
02133169,False
02133172,False
02133177,False
02133182,False
02133185,False
02133195,False
02133200,False
02133202,False
02133206,False
02133231,False
02133234,False
02133244,False
02133281,True
02133317,False
02133321,False
02133338,False
02133343,False
02133354,False
02133356,False
02133362,False
02133368,False
02133369,False
02133377,False
02133402,False
02133404,False
02133410,False
02133412,False
02133419,False
02133422,False
02133423,False
02133426,False
02133448,False
02133452,False
